Corradino,Cardamone,Toasteria di napoli,azienda,CAOCOI80Z09O948Y,Trieste,Piazza del Ponterosso,51726424399
Fiorangelo,Bufi,Cantina produttori cormo ns,azienda,BUIFIG80M27Y171U,Cormons,Via Vino della Pace,47407099837
Ansovino,Fraime,Alla casetta,azienda,FRMANS96J01H871M,Trieste,Via San Marco,66224856521
Matildo,Di spaldro,Al ristoro uaw uaw,azienda,DI MAA25X30Q914Q,Muggia,Strada per Lazzaretto,41756637452
Mingo,Suraj,Taglialegne orietta,azienda,SUJMIG63G34O164H,Latisana,Viale Aprilia Marittima,04827230173
Olgher,Jakhar,Osteria belvedere,azienda,JAAOLH73G04G926W,Muggia,Via Vivoda,99705285294
Blandino,Spagnuolo,Buffet al spaceto di varini gianni,azienda,SPNBLL82E19S790Z,Trieste,Via Belpoggio a,24538165770
Raldo,Gesmundo,Antichi sapori sas di capano mario e c,azienda,GEERAD71U25Z564B,San daniele del friuli,Via Nazionale,19807013289
Frazino,Fumai,Ferfila riccardo,azienda,FUIFRZ59I14R816R,Duino,Localita Sistiana A,82498935361
Iridio,Pennetta,Montgomery,azienda,PENIRI64U07A684A,Codroipo,Via Locatelli Giulio,85223169446
Loro,Del fiume,Arricriati rosticceria siciliana,azienda,DEULOO96J27G452L,Pordenone,Via Molinari,69764090357
Mordechai,Vitucci,Sushi queen,azienda,VICMOD77R17H153B,Trieste,Via Milano,81796130834
Caruso,Ejupi,Trattoria panionoteca da glenn,azienda,EJICAA54A01H189V,Trieste,Via Rita Rosani,19441712373
Meraldo,Mantovano,Buonissimo kebab &amp,azienda,MANMEA40A21I186L,33081,Fast Food,06737999172
Etelvoldo,Kasemi,Al guanaco,azienda,KASETO20F15G515Z,Trieste,Via Ugo Foscolo,16338291739
Carolo,Silipo,Teppan,azienda,SIPCAO45Y16M646S,Martignacco,Via Antonio Bardelli,96094255405
Lorano,Hyseni,Nautec,azienda,HYELOR70N22G918G,Monfalcone,Via Consiglio d Europa,45122222331
Ninuzzo,Barberi,Corno dafrica,azienda,BAENIN88O25U364F,Udine,Via Enrico Fruch,58561206478
Roveno,Caroppo,Venerio,azienda,CAOROO23X38R742N,Udine,Via Savorgnana,94222191011
Germanino,Ganeshalingam,Cobs sas di scandiffio alex e c,azienda,GASGER25I15L304Q,Porcia,Via Colombo Cristoforo,28560008711
Eumene,Di natale,Sushiko,azienda,DIAEUU47K06L079T,Martignacco,Via Antonio Bardelli,26448928775
Rosmaldo,Kraja,Funky go,azienda,KRAROA82E15S158T,Codroipo,Via Michele Gortani,09353104369
Florenzo,Apollonio,Ferluga,azienda,APLFLZ79A14O290J,Trieste,Via della Bellavista,01543096559
Pietropaolo,Costanzo,Rosticceria spiedo d oro,azienda,COAPIL95B24S900Z,Lignano sabbiadoro,Raggio DI Mezzod Lignano Pineta,14212365463
Olinto,Verardi,Leon doro,azienda,VEIOLN39C09H032J,Udine,Via dei Rizzani,72668096421
Azzeglio,Tamma,Trattoria da ognibene,azienda,TAMAZI76H02B047L,Povoletto,Via Beltramini,51728552721
Pascuccio,Buonatesta,Ai pestons mulino di baseglia,azienda,BUSPAS70R06Q789Y,Spilimbergo,Via Ostolidi Baseglia,75371775087
Roboamo,Manzoni,Ristorante gardenia,azienda,MAZROO89J23Y829Q,Grado,Campo Porta Nuova,36491632309
Donatello,Onorato,Aroma kitchen,azienda,ONRDOE93C29Q614M,Sacile,Via Giuseppe Garibaldi,39396440085
Nolano,Darmento,Caffã¨ letterario pordenone,azienda,D MNOA65M31H749J,Pordenone,Piazza della Motta,13018539279
Onilio,Carrafa,Monte jof,azienda,CARONL16Q36C936U,Ampezzo,Strada Esterna Corso Cima Corso,97345781911
Reginaldo,Figliolia,Motodrome,azienda,FIAREE30Q05J882X,Udine,Via Monzambone,37311474807
Ramiro,Calamia,Ristorantino da issa,azienda,CAIRAR41J04L568I,Cavasso nuovo,Piazza V Emanuele II,08874921363
Luisito,Gambino,Salvagente,azienda,GAMLUO74M22A821V,Trieste,Via dei Burlo,63515522231
Gentilino,Nannavecchia,Piussi vittorino,azienda,NAAGEN14I03O017F,Chiusaforte,Via Roma,28672080518
Micuccio,Espinal bueno,Pellegrino ingrid,azienda,ESBMII19U35Z563Q,San giorgio di nogaro,Via Marittima,23533042861
Fiovo,Colacicco,Che ghiotto il panzerotto,azienda,COCFIO45K03Z576V,Udine,Via Grazzano,92935621874
Odorico,Fantastico,Brisportopiccolo,azienda,FAIODO02S04F921U,Trieste,Strada Costiera,14937705261
Nicolò,Ascenzo,Maxis ristorante,azienda,ASENIL29W19Q451O,Duino,Via Sistiana,12575655719
Florestano,Panzanaro,Piccolo bar stella srls,azienda,PAAFLT11S08V174Q,Campoformido,Via xi Febbraio,09232758415
Rizziere,Lodico,Cgg group srl semplificata,azienda,LOCRIZ59W16U039Z,Udine,Via Manin Daniele,29256967038
Selmino,Marzio,Dusci,azienda,MAASEO52Q36D504Y,Udine,Via Paolo Sarpi,50777166111
Isocrate,Scarpello,Bar trattoria alla trota,azienda,SCEISO74N30U546Z,Trasaghis,Via Armando Diaz,61251551169
Romano,Dissanayake,Mr crowley,azienda,DIAROM07P30X260P,Trieste,Via Paduina,35395239173
Giulio,Bandello,La toretta,azienda,BALGII85T23E392Q,Campolongo tapogliano,Via I Giugno,15163269832
Flauto,Ancona,Strumbo vincenzo,azienda,ANNFLU78D11H118U,Medea,Via xiv Maggio,39459457687
Fenelio,Rajapaksa thuseunambi,Hostaria belvedere di polese g,azienda,RAAFEO03S10T940G,Muggia,Via Alma Vivoda,15236350553
Ones,Amati,Carmagnola restaurant,azienda,AMMONS41X25E515E,Udine,Via Planis,42552603421
Giombattista,Manzari,Santa lucia di lucrezio giovanna,azienda,MAAGIO33A37Y724K,Grado,Via Beato Angelico,31138923519
Moraldo,Venturin,Grbec emilia,azienda,VENMOD16Z32G360E,Trieste,Via Foschiatti Gabriele,47774483865
Piave,Tangolo,Hanami sushi,azienda,TAOPIE19J13J436I,Udine,Viale Duodo,32348431497
Isaia,Zanella,Ex provinciali,azienda,ZAAISA71H00M194H,Udine,Via della Prefettura,31392912447
Achilleo,Abate,Macaia,azienda,ABBACL36C11R186W,Castions di strada,Via Latisana,72979871705
Feruglio,Pignatella,Il caffe dei libri,azienda,PIAFEG63A09J856S,Udine,Via Poscolle,91729319493
Calogero,Di sansebastiano,Tre snc di perosa christian & fortuna laura,azienda,DIACAR78P19B828X,Grado,Via Gradenigo,40198573142
Cristiano,Antonacci,Champagneria,azienda,ANCCRI55K04Z699C,Trieste,Via Luigi Cadorna,15005830764
Gionata,Carrone,Mimi e cocotte,azienda,CAEGIN20Z08C958S,Trieste,Via Luigi Cadorna,01305808486
Lepanto,Mahalingam,La pironada,azienda,MAILEN59F31K720C,Trieste,Via dei Carmelitani,86443420852
Abele,Mosticchio,Bobes the getaway,azienda,MOIABB36F36Y406H,Aviano,Via Pordenone,29680462291
Michelino,Contegiacomo,Urban farmhouse,azienda,COAMII62D12O851A,Pordenone,Via Brusafiera,86369969373
Erminio,Pisano,Pub larrogante,azienda,PISERI17L34L551J,Muggia,Via Flavia di Stramare,87336868258
Fabriele,Chandel,Osmiza coslovich elda,azienda,CHAFAA21K36E448R,Trieste,Via Commerciale,66819511106
Floredano,De souza araujo,La torreristorantepizzagourmet,azienda,DEOFLA19K01H013Y,Pordenone,Frazione Villanova,89106920360
Rezio,Bishaj,Osmiza suber marco,azienda,BIHREI83R24Y911Z,Trieste,Via di Monrupino Villa Opicina,85423657830
Elmiro,Buffelli,Osmiza merlak denis,azienda,BUIELO50H16A372R,Trieste,Via San Sabba,61039900190
Aristodemo,Giausa,Osmiza stubelj ivana,azienda,GIAARR85J27F383N,Duino,Sp,25377867841
Fioralbo,Ullah,Osmiza tercon,azienda,ULLFIA31Q03Z466S,Duino,Sp,25822955065
Idelio,Ripa montesano,Osmiza pertot gabriel,azienda,RI IDI37H20A199B,Duino,Frazione Aurisina Aurisina,29291284121
Avventino,Migliucci,Mal del lupo,azienda,MIUAVI27Q30R483Z,Trieste,Piazza Venezia,22479688682
Fatimo,Hekuri,Taverna del ghetto,azienda,HEKFAA93E30G353J,Trieste,Via del Ponte,94290415938
Milvio,Dadhich,Glen srl,azienda,DAIMII18Y27Y834Q,Trieste,Via Torino,54037118054
Matteomaria,Ripetta,Trattoria da paola,azienda,RIPMAO80F34L345V,Gorizia,Via Monte Sabotino,36771654591
Achilla,Di battista,Skerk,azienda,DIIACH02E26J617L,Duino,Frazione Prepotto,58687155062
Adiutore,Boero,Ai tre amici,azienda,BOEADI23R22U306E,Gorizia,Via Guglielmo Oberdan,95154942865
Rovilio,Tharsan,Ristorante albergo bar corona 20,azienda,THRROO40B25C133Y,Clauzetto,Via Gio Maria Fabricio,04505108873
Rambaldo,Sozzo,Azienda agricola drej e,azienda,SOORAB32A35Q633S,Doberdã’ del lago,Via i Maggio Iamiano,06452791291
Armeno,De marianis,Marina house,azienda,DE ARE26Y03X414O,Lignano sabbiadoro,Via Giorgio Scerbanenco,24186768596
Ederino,Turra,Hotel ristorante il novecento,azienda,TUAEDE62K15M417W,Casarsa della delizia,Via Gino Menotti,56565059808
Etrusco,Fellini,Ai dragossi,azienda,FELETC59A11E186Y,Grado,Via Conti di Grado,34694667110
Abdone,Di sabato,Al pignau,azienda,DITABO97X29V714Q,Sutrio,Sp,40654477771
Genovino,Guzzi,Radetic,azienda,GUZGEO86F37Z112Z,Duino,Frazione Medeazza,38636505083
Cleante,Marzo,Osteria 51,azienda,MAOCLL95I05G980X,Udine,Via della Madonnetta,52858264272
Adelo,Fama,Roadhouse villesse,azienda,FAAADD54U28N332K,Villesse,Via Cividale,71785518960
Eglantino,De mitry,Roadhouse restaurant,azienda,DEEEGN64E33G258A,Tavagnacco,Via Nazionale,65947490195
Gesuino,Di lonardo,Ristorantino terramare,azienda,DIRGEE86O37X121M,Sequals,Via Odorico,63169689247
Amadeo,Francabandiera,Kuore spa,azienda,FRAAME07E14L853W,Tavagnacco,Via Nazionale,09378976801
Antoniano,Fragassi,Il conte tacchia snc,azienda,FRIANN29A05Z440L,Udine,Via Veneto,30954448579
Paziente,Imafidon,Videma srl,azienda,IMIPAA54B14H463P,Villesse,Via Roma,17590141369
Ambrosio,Shu,Decanter,azienda,SHHAMS17U01G777V,Codroipo,Viale Veneto,72653496626
Orsino,Alessandri,Fatto in casa,azienda,ALRORO35S32N525H,Trieste,Via di Roiano,92733999863
Guidantonio,Molino,El goli azad,azienda,MOIGUN92X13M759I,Trieste,Via Valdirivo,89591633398
Filodelfo,Mahala,Chen wenjin,azienda,MAAFID59S26T721Q,Sacile,Via Garibaldi Giuseppe,13947619007
Rideo,Poli,Tirel bruno & c sas,azienda,POIRIE50K11T150V,San canzian disonzo,Via Romana,88970755752
Biagio,De bartolomeis,Trattoria da min,azienda,DEEBII85Y37I003A,Osoppo,Via Volontari Liberta,92520818120
Brasilino,Ghiretti,Star srls,azienda,GHTBRO07N17F517Z,Tarvisio,Via Luigi Cadorna,98425099469
Michelangiolo,Luongo,Zidarich,azienda,LUOMIL51R20K420S,Duino,Frazione Prepotto,73209468262
Moretto,Parziale,Il quadrifoglio,azienda,PAZMOO87U00C951D,Bagnaria arsa,Via Gorizia,76825589426
Goro,Lanzone,Antica trattoria dominissini,azienda,LANGOO98T09P623Y,Cividale del friuli,Piazza San Francesco,91524652737
Eschilo,Panzera,La veranda,azienda,PAEESC33H04L784W,Codroipo,Via Circonvallazione Ovest,87462201151
Fano,Pierri,Al corridoio,azienda,PIEFAA45M37X549A,Muggia,Via Dante Alighieri,46488140278
Reo,Ferreira,Da cippi,azienda,FEIREO71S14Q364H,Frisanco,Borgo Valdestali Valdestali,73444480562
Balduino,Pirri,Bris,azienda,PIRBAL16E01F519I,Trieste,Strada Costiera,37892410121
Severino,Muntean,Peperino,azienda,MUNSEO84N33T592J,Gorizia,Corso Italia,58481667106
Elviano,De lunas cudiamat,Divino snc di verzola gabriele e c,azienda,DEAELV55U03E313P,San vito al tagliamento,Piazzale Taliano Linteris,40998935547
Pietruccio,Astoricchio,Losteria del vento,azienda,ASRPIR50Q12O150C,Trieste,Riva Tommaso Gulli,93613755233
Franzo,Chirenti,Schillaci francesca,azienda,CHIFRA77Q12G852W,Trieste,Via Alfieri Vittorio B,49370303671
Faone,Campise,Il melograno,azienda,CASFAO50N23H903L,Palmanova,Contrada Villachiara,22974184143
Novario,Raggiunti,Osteria la vite selvatica,azienda,RATNOO48G13Q717F,Medea,Via xiv Maggio,64017452993
Ino,Raimondo,Weare srl,azienda,RANINN40Z34D669O,Pordenone,Piazzale Venti Settembre D,56845007496
Ofelio,Mercurio,Bar ai longobardi di bressan pierluigi,azienda,MEOOFE24S19V939D,Romans disonzo,Via Atleti Azzurri d Italia,77194703186
Aiuto,Cervi,Isushi,azienda,CEIAII46G38U716Q,Udine,Via Trieste,85869798824
Oriode,Lizardo,Tassanzanin giovanni & c sas,azienda,LIIORD85Z03D303V,Tarcento,Via Tricesimo,58887844417
Oferto,Mathivathanan,Ristorante alla tavernetta,azienda,MAAOFT94L08A717P,Remanzacco,Via Marconi,23372340226
Litterio,Aliaj,Albergo trattoria da sisi,azienda,ALLLIE79P06L888G,Gemona del friuli,Via Piovega,45819014370
Rosalino,Mangino,Osteria al buco di di nuzzo fabio,azienda,MANROO74A07N373N,Gorizia,Via Pascoli Giovanni,70832900664
Romiro,Dominici,Osteria codelli,azienda,DOIROO24T32O244V,Mossa,Via dei Codelli,44453329965
Banduccio,Hajderaj,Tengo cuore italiano srl,azienda,HARBAN09Q38A328Z,Lignano sabbiadoro,Via Carso,16053591700
Olibrio,Malinconico,Taco mania,azienda,MANOLL28B05G229L,Roveredo in piano,Via Pionieri dell Aria A,64556985077
Arconte,Fallone,Alibus international srl,azienda,FAAART81D28J443S,Pordenone,Via s Gregorio Bassa A,30909159030
Nerio,Notarpietro,Ostarie da nane,azienda,NORNEE70F02Z936F,Tarcento,Via Ellero,40188280010
Attanasio,Jesuthasan,C & f srls,azienda,JEHATI79P17R643A,Udine,Via Tavagnacco,38603169519
Grisostomo,Perla,Alle antiche scuderie snc di zuliani silvia,azienda,PEEGRO10W13U738B,Colloredo di monte albano,Piazza Castello,95766098237
Redano,Imeraj,Da vince di vincenzo gargiulo,azienda,IMJRED61C34P198Z,Cormons,Via Corona,44920710816
Sigisfrido,Asenova,Peperoncino,azienda,ASOSII00K07S546G,Lignano sabbiadoro,Via Carinizia,06952120795
Principe,De santis,Osteria ai cocaj,azienda,DE PRN63A30F190R,Lignano sabbiadoro,Via Aquileia,51882926855
Almerico,Pagliula,Casa del popolo,azienda,PAAALI15J30L052F,Trieste,Via Ponziana,46049672167
Federigo,Farachi,Trattoria la pineta,azienda,FAHFEI61Q26J868X,Trieste,Via di Monrupino Villa Opicina,08568075092
Marianno,Tedesco,I 3 ministri,azienda,TEEMAR90T02T537N,Pordenone,Corso Vittorio Emanuele ii,66988729757
Olisse,Bantugon,Osteria tagli e taglieri,azienda,BANOLS39X31I567A,Udine,Via Raimondo d Aronco,35208299917
Alfonsino,Di muro,Old wild west,azienda,DIUALS06Y20S518V,Fiume veneto,Via Maestri del Lavoro,66674472201
Isolo,Diaferio,U sushi 3,azienda,DIAISO18X18E194D,Pordenone,Viale delle Grazie,79762723536
Ferledo,Gravallotti,Marise,azienda,GRAFEO70P07X396L,Trieste,Via Felice Venezian,03218723776
Nicodemo,Giungato,Fish & chips,azienda,GIINIC80I00E753C,Monfalcone,Via dell Agraria,06781750575
Idalgo,Perrone,Allautocentro,azienda,PEOIDG36N10I632D,Udine,Via Lumignacco,99026937603
Cesino,Lilgar,La frittolina,azienda,LILCEE00R04S890A,Pavia di udine,Viale Grado,40579860263
Felicissimo,Fioresino,Kme ki turizemagriturismo racman,azienda,FIOFES68H07V600K,San dorligo della valle,Frazione Pese,28164170107
Oppilio,Di guida,Al cappello,azienda,DIDOPP94X02H139K,Palmanova,Borgo Udine,00119816180
Rodi,Pischedda,Da barbara,azienda,PIDROD21D21U092S,Doberdã’ del lago,Frazione Palchisce,64558318298
Lio,Chadli,Wolf pub ristorante,azienda,CHDLII22K19K021T,Valvasone arzene,Largo Isonzo Valvasone,16318136550
Forestano,Mascellani,Osteria marcurele,azienda,MAAFOS39A29W629S,Venzone,Via Roma,53399907156
Mazzeo,Urso,Al moro,azienda,URSMAO51K22K887P,Trieste,Via del Destriero,20515100259
Dilo,Basso,Bistrot ratatuille brasserie,azienda,BASDIL60E14N818U,Grado,Via Italia,08334770757
Iolo,Fino,Osteria colonna,azienda,FINIOO67L34C173F,Pordenone,Via Colonna,60431027535
Ello,Tharsan,Rosticceria gastronomia friuli,azienda,THSELO69I02F494D,Lignano sabbiadoro,Viale Friuli,40403378457
Cammillo,Agrifani,Da min,azienda,AGRCAM13E01X135W,Osoppo,Via Volontari della Libert,82152671617
Pio,Murante,Inn pik,azienda,MUEPII71M29Q445L,Prato carnico,Frazione Pesariis Pesariis,56984426848
Ameglio,Primiceri,Intant bondi,azienda,PREAMG77B35P323M,Gemona del friuli,Via Taboga,73527151891
Conone,Gargano,Tunnel food and drink,azienda,GAACOE59J34A982L,Gorizia,Via Giorgio Bombi,32202037268
Emmo,Pilade,Yuxi,azienda,PIDEMO11T25A184O,Udine,Via Poscolle,59013095992
Duilio,Cardettino,Ristorantino tarvisio,azienda,CATDUI61P39Z813K,Tarvisio,Ss,66899686698
Noredino,Ardeleanu,Yuxi,azienda,ARRNON78C28J616M,Gorizia,Piazza del Municipio,37988235238
Fiorentino,Bernabo,Lab lunch,azienda,BEBFII48Z24W363T,Trieste,Via San Lazzaro,65015534019
Arnoldo,Abel,Under 18,azienda,ABEARN40T25Z980J,Udine,Via Andrea Palladio,54235101921
Olmes,Cataldo,Nifty,azienda,CAAOLE82Q13Z888H,Pordenone,Viale Guglielmo Marconi,30230030272
Battistino,Angelillo,Birbanti,azienda,ANLBAI29I03Z519H,Trieste,Via Alberto Boccardi,63570998967
Cesirio,Malazzini,Trattoria da marcello,azienda,MAICER78K07E684Y,Cormons,Via Corona,22323989810
Prometeo,Fallo,Dal lep srl,azienda,FAAPRT00X00K756Y,Gonars,Via Corridoni f,85702264982
Eudemo,Weng,La cucina di crema srl,azienda,WENEUM86P13F176N,Lignano sabbiadoro,Via Carso,06899410122
Fiordinando,Memmola,Bar ristorante di vergendo serena,azienda,MEOFIR07B39T238E,Amaro,Via San Valentino,23390091410
Altobello,Sabaratnam,Draw food,azienda,SATALO99F24F055C,Trieste,Via Torino,15920845825
Delfio,Abe,Osteria al pharaon,azienda,ABBDEI56U01X960K,Montereale valcellina,Via Giuseppe Mazzini Grizzo,32525042797
Oscar,Lotito,La de jure,azienda,LOTOSS58N26X962M,Trieste,Via Giulia,91608886849
Fermano,Larovere,Lignano sabbiadoro,azienda,LARFEM13B09I077B,Lignano sabbiadoro,Via Padana,61132301687
Onerio,Miloro,Da garibaldi ex postiglione,azienda,MILONR58O19A161O,Faedis,Via Soffumbergo Campeglio,04451193551
Oriello,Todisco,Kikko kaiten sushi,azienda,TODORO85W02O503A,Villesse,Localita Maranuz,35802026125
Rustico,Bellino,Poderi di angoris,azienda,BEORUO15G01U793S,Cormons,Via Aquileia,49486362557
Antero,Tanieli,Cospalat,azienda,TANANR62F02H346O,Pagnacco,Via Marolins,05802964561
Odorico,Damore,Pizza & co,azienda,D RODC84K08S396L,Sacile,Via Albino Ruffo,29047859250
Idelmino,Pertile,Caffe municipio di orleni faustotavola calda,azienda,PELIDD29D39X369F,Brugnera,Chiesa Ss Giacomo e Nicolo,23670220242
Manio,Ascone,Marin ristorante,azienda,ASOMAO00Y01N855M,Fiume veneto,Via Bassi,75842301925
Fontino,Spagnulo,Ai 2 ladroni,azienda,SPUFOO14N36M636C,Trieste,Via Emo Tarabocchia,84830046250
Ricordino,Raza,Mia di dai jinxiong & c sas,azienda,RAARIO24H24O943K,Pordenone,Viale Marconi Guglielmo,77877403145
Risveglio,Riello,Acqua pazza,azienda,RILRII45X32H450S,Lignano sabbiadoro,Via Latisana,44566625282
Germinal,Potenza,Ai compari,azienda,POZGEI15A11O124N,Turriaco,Via Manaruti,94991324021
Averardo,Satkunarasa,Ristorante al tinello,azienda,SAAAVD66D36S707V,Brugnera,Via Ungaresca di Brugnera,14858279616
Reginaldo,Cosma,Osteria da nice,azienda,COAREL71V26E420N,Forni di sopra,Via Venezia Andrazza,12710350637
Edesio,Daluiso,Sumo sushi snc,azienda,DAAEDD85H33S976O,Reana del rojale,Via Nazionale,71824543102
Merino,Al haddy,Mangia e fuggi,azienda,ALLMEE66D21A966F,Trieste,Via Valdirivo,00871512712
Roero,Lockley,Fc format sas di comugnaro francesco & c,azienda,LOLROO14M24L156C,Remanzacco,Via Villa Pasini Vianelli,29091209937
Reonaldo,Melissano,Lalimentare,azienda,MEIREN99Y08Y065I,Udine,Via Raimondo d Aronco,06640654811
Otello,Lambertini,Azienda agricola sbaiz,azienda,LAIOTL81W20V361C,Camino al tagliamento,Via Ippolito Nievo Glaunicco,85461439039
Clodoveo,Errini,Ostaria con cucina mulin di braida,azienda,ERICLE90A02V422A,Ruda,Via Ampezzo,72113121732
Ferraro,Lanzilao,Trattoria al ciavedal,azienda,LAZFER21J19Q991I,Villesse,Via Aquileia,47666845830
Oto,Passaseo,Ristorante al vecjo mulin,azienda,PAAOTT85E24X499Y,Martignacco,Via del Mulino,46971366752
Engelberto,Patino,Play stop sas di wu yuli & c,azienda,PATENE20D13L859F,Pordenone,Via del Autiere,07525604928
Rosalmino,Civino,Delparco hotel,azienda,CINROO53O28S320O,Buttrio,Via Bonaldo Stringher,93878834403
Sistilio,Gianfreda,Al pescatore,azienda,GIRSIO03Y13W647Y,Cavazzo carnico,Localita Val Somplago,14487260252
Alerano,Cipriano,Mt ristorazione,azienda,CIIALN90W04D663X,Tavagnacco,Via Colugna,29474644787
Biondino,Addabbo,Befed brew pub udine,azienda,ADDBIN38N35J737O,Udine,Via dei Rizzani,76387657996
Primizio,Poli,Lab srl,azienda,POLPRI51D27V101S,Udine,Via d Aronco Raimondo,38553575805
Basso,Abisso,Trattoria strassoldo,azienda,ABBBAA67F18Z267C,Cervignano del friuli,Via Palmanova,78348139978
Diotaiuti,Georgieva,Da pippo,azienda,GERDIT45D25H154Y,Lignano sabbiadoro,Via Carso,65729916136
Idalco,Antinozzi,"Balkan express ""da miljo""",azienda,ANZIDC49G05W373I,Doberdã’ del lago,Localit Devetachi,77238780314
Ermagora,Valentini,We love sushi take away & delivery,azienda,VATERM74Q00O913S,Lignano sabbiadoro,Via Carnia,46063928958
Brunero,Ingrogna,L emporio di lazzaretti daniela & c snc,azienda,INGBRO09K39E664M,Lignano sabbiadoro,Via Udine,37976190401
Patroclo,Antoniozzi,Ricky hostaria,azienda,ANOPAO60L11H597Q,Lignano sabbiadoro,Corso degli Alisei Lignano Pineta,83337581097
Oleano,Preite,Dacosocieta in nome collettivo di dalessio deborah & concia cla,azienda,PRROLO39N36K052A,Trieste,Via Slataper Scipio,31343740274
Dosolino,Conte,El jalape,azienda,COODOO01L15R072A,Udine,Via Adriatica,22944597141
Licurgo,Milanese,Osteria gallo cedrone pordenone,azienda,MIELIC77P12S659U,Erto e casso,Via Roma,65933021707
Amato,Colopi,Principato di ariis,azienda,COOAMM80A13N481R,Rivignano teor,Via Lucina Savorgnan Rivignano,99446721027
Genserico,Scorza,Bellavista,azienda,SCZGEE71O34X784B,Ravascletto,Viale Edelweiss,98492174874
Felio,Sinopoli,Trattoria alla vecchia padella,azienda,SILFEI65P18I643B,Sesto al reghena,Via Madonna di Campagna,18341495673
Giovanrico,Maestoso,Marina kebab e pizza,azienda,MAEGIC25Z31W754X,Trieste,Riva Grumula,64758908918
Alberigo,Bonci,Hotel vajont,azienda,BONALG41N01X969N,Vajont,Piazzale Monte Toch,18786470295
Nirvano,Bozzi corso,Alice pizza,azienda,BOONIA99L19J761P,Martignacco,Via Antonio Bardelli,17405172014
Rugiero,Corbari,"Bartrattoria""al triestin"" di soppelsa fabio",azienda,CORRUI43G38V296E,Cimolais,Via Vittorio Emanuele ii,83541391475
Piacentino,Arces,Osteria alla terrazza di lucca cristina & c sas,azienda,ARCPIE50W11A566V,Cividale del friuli,Stretta Cornelio Gallo,72670758874
Galdino,Furone,Moscardino bistrot,azienda,FUEGAN87Y10G193O,Gorizia,Piazza della Vittoria,22365998476
Giannantonio,Di bari bianco,Primo srls,azienda,DIBGIN46P15M998T,Trieste,Via s Caterina da Siena,47221955259
Silenio,Magis,Sione fabio,azienda,MAASIN26J35Y456H,Remanzacco,Via Cividale,66948141564
Rolando,Avellis,Kebab aga,azienda,AVEROL15O14J143U,Gorizia,Corso Italia,79488113874
Ermolao,Lacap,Osmiza furlan gigi,azienda,LACERA28R19Z287X,Sgonico,Localit Sgonico,14064307623
Lancillotto,Picciotto,Trattoria bruno di flavio muzzo e c,azienda,PITLAI04B18V869X,Zoppola,Via San Marco Castions,11297908235
Risiero,Lusito,Pizza al taglio,azienda,LUTRII97N06J761Q,Grado,Viale Europa Unita,96529522981
Aristarco,Cotardo,Adonis,azienda,COOARR81J23W139K,Trieste,Via San Francesco d Assisi,96771261862
Ippolito,Cerra,Chimerina,azienda,CERIPO77F23S072T,Trieste,Via del Pane,94903038703
Folgore,Dahni,Bar buffet andrea,azienda,DAAFOO08R08S555B,Trieste,Via Gorizia,32986675637
Gino,Causo,Gasoline finger food pizzeria hamburgeria,azienda,CASGIN33D12S121F,Dignano,Via Rodeano,91423326871
Sisino,Zocco,Bianco,azienda,ZOOSIO68L35X418Z,Trieste,Via Armando Diaz,55132733633
Ilarino,Zagaria,"Puccinos presso centro commerciale ""i salici""",azienda,ZAAILO67H12W304P,Sacile,Viale Europa Cornadella,32957382109
Gelfrido,Saracino,Osteria monte corona,azienda,SANGEL69I06Q047Z,Socchieve,Priuso di Socchieve Campo Sportivo,57700014824
Oberdino,Foschetti,La kantinetta,azienda,FOSOBN63E19O174I,Gorizia,Via Pompeo Giustiniani,06609297588
Dantino,De vitis,Alla speranza,azienda,DEVDAI75P08X039Z,Trieste,Via dell Istria,25902308340
Oberdan,Aiello,Erbosteriala cucina delle erbe,azienda,AIEOBA74Q38H240E,Trieste,Via Vittorio Alfieri,89448759121
Geronzio,Di lauro,Ristorante al vecchio mulino,azienda,DIIGEO28P07M949P,Gonars,Via Palmanova,70411638185
Diodato,Silvestri,U sushi sas di ni ermimg,azienda,SIIDIA16F17M866U,Gemona del friuli,Via Taboga,45444056410
Parisse,Magi,"Osteria ""la roggia del mulino""",azienda,MAGPAE67X38E432F,Turriaco,Via Roma,34899219079
Calogero,Marzouki,Viva srl,azienda,MAKCAL31U03W592A,Udine,Via Tavagnacco,81953129450
Generoso,Altini,Domia snc di domini luca & miani federica,azienda,ALNGEE06R02B075C,Pagnacco,Via Colugna,67943926617
Agnolo,Raolil,Agriturismo da bibc,azienda,RALAGO84D16F131W,Trieste,Trieste Viale Venti Settembre,57862528659
Felicio,Lattante,Gabin food srl,azienda,LAAFEE69K26I212Q,Reana del rojale,Via Nazionale,82454993761
Consolino,Marzo,"Agriturismo ""lorenzon luciano""",azienda,MAOCOO70V15I361D,Gradisca disonzo,Via Roma,97516912051
Mariano,Monittola,Kebab mje,azienda,MOLMAN77N00O394S,San vito al tagliamento,Via Giovanni Delfino,15480001141
Imperatore,Cigna,Kebab & burek original balkan,azienda,CINIMT99U28P730K,Lignano sabbiadoro,Via Lilienfeld,96189963513
Osvego,Spedito,Puja di prata,azienda,SPPOSE82L16C566D,Prata di pordenone,Via Principe Umberto Puia,98223973545
Novellino,Carnevale,Agriturismo merlino,azienda,CANNOO03L25A012Z,Nimis,Via Giosu Carducci,40983353478
